time,vx,ay,yaw_rate,steering_angle
35.423330,0.275760,-0.320501,-0.687500,2.000000
35.454418,0.267403,-0.320501,-0.687500,2.000000
35.484612,0.267403,-0.430798,-0.187500,2.000000
35.514827,0.284116,-0.371745,-2.062500,2.000000
35.545033,0.267403,-0.352554,-0.937500,2.000000
35.575308,0.284116,-0.301895,-1.062500,2.000000
35.605458,0.267403,-0.328350,-0.750000,2.000000
35.635714,0.267403,-0.354190,-0.562500,2.000000
35.666015,0.259047,-0.324303,-1.437500,2.000000
35.696169,0.284116,-0.324303,-1.437500,2.000000
35.726323,0.275760,-0.453264,-2.375000,2.000000
35.756471,0.267403,-0.534761,-0.937500,2.000000
35.786641,0.267403,-0.465818,-0.937500,2.000000
35.816804,0.292472,-0.449093,0.062500,2.000000
35.846992,0.284116,-0.367372,2.125000,2.000000
35.877156,0.267403,-0.359061,-2.875000,2.000000
35.907364,0.267403,-0.398151,-0.937500,2.000000
35.937517,0.267403,-0.398151,-0.937500,2.000000
35.968275,0.284116,-0.387863,0.937500,2.000000
35.998442,0.284116,-0.338602,-2.375000,2.000000
36.031746,0.275760,-0.341588,0.687500,2.000000
36.063552,0.275760,-0.320510,0.062500,2.000000
36.095087,0.284116,-0.291924,0.375000,2.000000
36.131397,0.267403,-0.344060,-0.312500,2.000000
36.164455,0.275760,-0.228572,0.687500,2.000000
36.194732,0.275760,-0.149754,0.125000,2.000000
36.225025,0.292472,-0.197340,-0.500000,2.000000
36.255260,0.267403,-0.240399,-2.750000,2.000000
36.285437,0.284116,-0.240399,-2.750000,2.000000
36.316477,0.275760,-0.241313,-0.187500,2.000000
36.346639,0.284116,-0.221212,0.062500,2.000000
36.376864,0.292472,-0.241073,-1.250000,2.000000
36.407167,0.267403,-0.159163,-0.375000,2.000000
36.438470,0.275760,-0.219171,-2.187500,2.000000
36.468621,0.275760,-0.185005,-1.500000,2.000000
36.498765,0.267403,-0.242555,-1.687500,2.000000
36.528908,0.275760,-0.242555,-1.687500,2.000000
36.559066,0.284116,-0.314607,-0.812500,2.000000
36.589255,0.275760,-0.244728,1.000000,2.000000
36.619441,0.267403,-0.246181,-3.687500,2.000000
36.649595,0.275760,-0.275081,-1.250000,2.000000
36.679799,0.275760,-0.227035,-0.062500,2.000000
36.710006,0.267403,-0.331004,-1.937500,2.000000
36.740123,0.275760,-0.362299,-4.062500,2.000000
36.770283,0.275760,-0.362299,-4.062500,1.000000
36.800483,0.275760,-0.398228,-1.437500,1.000000
36.830630,0.275760,-0.364152,-2.437500,1.000000
36.860920,0.284116,-0.489322,0.937500,1.000000
36.891114,0.267403,-0.384749,-0.750000,1.000000
36.921367,0.267403,-0.442323,-0.750000,1.000000
36.951513,0.275760,-0.316537,-0.875000,1.000000
36.981658,0.259047,-0.462408,-2.312500,0.000000
37.011789,0.284116,-0.284295,-3.000000,0.000000
37.041927,0.275760,-0.177347,-0.375000,0.000000
37.072173,0.284116,-0.177347,-0.375000,0.000000
37.102359,0.292472,-0.226113,-1.687500,0.000000
37.137260,0.275760,-0.246459,-0.750000,0.000000
37.167733,0.267403,-0.262016,-1.875000,0.000000
37.197869,0.275760,-0.298923,-1.187500,0.000000
37.228014,0.284116,-0.337075,-1.125000,0.000000
37.258998,0.267403,-0.266961,-1.812500,0.000000
37.289305,0.284116,-0.266961,-1.812500,0.000000
37.319485,0.275760,-0.350009,0.812500,0.000000
37.349635,0.267403,-0.301494,-2.000000,0.000000
37.382376,0.284116,-0.322279,-0.687500,0.000000
37.412540,0.275760,-0.299233,1.312500,0.000000
37.442768,0.267403,-0.341161,0.000000,-1.000000
37.472961,0.284116,-0.341161,0.000000,-1.000000
37.503127,0.275760,-0.386710,-0.312500,-1.000000
37.534984,0.284116,-0.324241,-0.375000,-1.000000
37.565945,0.284116,-0.330496,0.625000,-1.000000
37.597590,0.275760,-0.330496,0.625000,-1.000000
37.631039,0.292472,-0.307619,0.625000,-1.000000
37.664936,0.267403,-0.257429,1.937500,-1.000000
37.696980,0.267403,-0.250064,2.062500,-1.000000
37.727893,0.284116,-0.304279,0.312500,-1.000000
37.758071,0.275760,-0.253456,0.625000,-1.000000
37.788258,0.284116,-0.256932,1.750000,-1.000000
37.818419,0.284116,-0.264834,1.562500,-1.000000
37.848647,0.275760,-0.277691,0.375000,-1.000000
37.879055,0.275760,-0.318815,0.500000,-1.000000
37.909241,0.267403,-0.230461,0.875000,-1.000000
37.939475,0.292472,-0.230461,0.875000,0.000000
37.969661,0.267403,-0.180001,1.437500,0.000000
37.999962,0.300829,-0.167635,0.125000,-1.000000
38.030181,0.292472,-0.184031,3.500000,-1.000000
38.060441,0.284116,-0.171281,2.062500,0.000000
38.090626,0.275760,-0.261528,0.750000,0.000000
38.121079,0.275760,-0.261528,0.750000,0.000000
38.151261,0.275760,-0.228089,2.500000,0.000000
38.186084,0.275760,-0.264418,0.125000,0.000000
38.216313,0.267403,-0.371489,1.375000,0.000000
38.246807,0.309185,-0.274320,0.687500,0.000000
38.277607,0.292472,-0.278665,0.187500,0.000000
38.307766,0.267403,-0.293061,-0.312500,0.000000
38.337933,0.284116,-0.293061,-0.312500,0.000000
38.368110,0.284116,-0.291819,1.687500,0.000000
38.398277,0.284116,-0.224107,2.812500,0.000000
38.428493,0.275760,-0.169495,0.312500,0.000000
38.458739,0.267403,-0.219008,2.187500,0.000000
38.488958,0.275760,-0.120173,2.375000,0.000000
38.519163,0.267403,-0.025982,1.062500,0.000000
38.549317,0.284116,-0.025982,1.062500,0.000000
38.580024,0.275760,-0.111026,0.687500,0.000000
38.610165,0.267403,-0.128051,0.687500,0.000000
38.640344,0.284116,-0.160579,1.562500,0.000000
38.675411,0.267403,-0.249941,1.812500,0.000000
38.705715,0.275760,-0.410708,1.562500,0.000000
38.735893,0.259047,-0.410708,1.562500,0.000000
38.766042,0.292472,-0.449642,3.437500,0.000000
38.796360,0.284116,-0.433505,0.437500,0.000000
38.826736,0.284116,-0.454099,-0.187500,1.000000
38.856879,0.275760,-0.457514,2.312500,1.000000
38.887052,0.267403,-0.387358,0.312500,1.000000
38.917223,0.275760,-0.471319,0.562500,1.000000
38.947349,0.275760,-0.460730,3.125000,1.000000
38.977487,0.267403,-0.371243,-0.125000,1.000000
39.007617,0.284116,-0.371243,-0.125000,1.000000
39.037782,0.300829,-0.372076,1.687500,2.000000
39.067932,0.284116,-0.233947,2.187500,2.000000
39.098098,0.267403,-0.312526,1.250000,2.000000
39.128315,0.284116,-0.299919,2.250000,2.000000
39.158539,0.275760,-0.388393,0.437500,2.000000
39.188724,0.284116,-0.462743,1.625000,2.000000
39.219010,0.284116,-0.388285,0.687500,2.000000
39.249161,0.267403,-0.429352,1.250000,2.000000
39.279685,0.275760,-0.429352,1.250000,2.000000
39.310010,0.267403,-0.423706,1.187500,2.000000
39.341191,0.275760,-0.412890,0.187500,3.000000
39.376015,0.284116,-0.382175,0.375000,3.000000
39.406245,0.267403,-0.340113,0.000000,3.000000
39.436432,0.267403,-0.406690,0.000000,3.000000
39.466642,0.300829,-0.474543,-0.562500,3.000000
39.496846,0.267403,-0.437964,-1.562500,3.000000
39.527078,0.275760,-0.446719,-2.062500,3.000000
39.557365,0.267403,-0.442274,-1.375000,3.000000
39.587708,0.300829,-0.442274,-1.375000,3.000000
39.617871,0.292472,-0.393544,-2.250000,3.000000
39.648405,0.275760,-0.413183,-2.937500,3.000000
39.678587,0.275760,-0.351049,-1.625000,3.000000
39.708801,0.275760,-0.213970,-1.937500,3.000000
39.741504,0.275760,-0.213970,-1.937500,3.000000
39.771754,0.267403,-0.231666,-2.750000,3.000000
39.803452,0.275760,-0.293339,-1.625000,3.000000
39.833599,0.292472,-0.284460,-1.562500,3.000000
39.863792,0.284116,-0.189862,-2.812500,4.000000
39.895055,0.267403,-0.304025,-3.000000,4.000000
39.925430,0.300829,-0.388303,-2.312500,4.000000
39.955611,0.267403,-0.388465,-2.062500,4.000000
39.985761,0.275760,-0.388465,-2.062500,4.000000
40.015917,0.275760,-0.352463,-2.187500,4.000000
40.046086,0.275760,-0.343668,-2.250000,5.000000
40.076230,0.284116,-0.327148,-2.562500,5.000000
40.106342,0.275760,-0.310296,-2.750000,5.000000
40.136485,0.275760,-0.367343,-2.375000,5.000000
40.166673,0.259047,-0.486502,-1.875000,6.000000
40.196886,0.284116,-0.422150,-2.500000,6.000000
40.227026,0.275760,-0.437165,-3.125000,6.000000
40.257152,0.292472,-0.449801,-4.625000,7.000000
40.287242,0.284116,-0.449801,-4.625000,7.000000
40.317389,0.267403,-0.407014,-3.562500,8.000000
40.347559,0.275760,-0.360687,-3.500000,8.000000
40.379003,0.267403,-0.351109,-5.250000,9.000000
40.409268,0.275760,-0.317710,-4.625000,9.000000
40.442125,0.267403,-0.356929,-6.062500,9.000000
40.472338,0.284116,-0.400978,-5.500000,10.000000
40.502920,0.284116,-0.400978,-5.500000,10.000000
40.535270,0.284116,-0.313370,-5.937500,10.000000
40.565417,0.284116,-0.253121,-5.125000,10.000000
40.595578,0.275760,-0.154845,-6.000000,11.000000
40.625701,0.292472,-0.126798,-9.437500,11.000000
40.656049,0.292472,-0.103322,-6.500000,12.000000
40.686632,0.284116,-0.140104,-9.250000,12.000000
40.716850,0.275760,-0.140104,-9.250000,12.000000
40.747070,0.309185,-0.177193,-9.375000,12.000000
40.777681,0.284116,-0.186021,-9.000000,12.000000
40.807877,0.267403,-0.256792,-10.375000,12.000000
40.839529,0.292472,-0.273269,-10.062500,12.000000
40.869691,0.292472,-0.252030,-10.062500,13.000000
40.900002,0.292472,-0.252030,-10.062500,13.000000
40.930211,0.292472,-0.285131,-9.937500,13.000000
40.960391,0.275760,-0.299863,-9.187500,13.000000
40.990866,0.292472,-0.218068,-12.000000,13.000000
41.021065,0.292472,-0.312426,-12.000000,13.000000
41.051305,0.267403,-0.355001,-8.312500,13.000000
41.084880,0.284116,-0.299353,-8.937500,13.000000
41.116889,0.259047,-0.168142,-11.062500,14.000000
41.147046,0.284116,-0.234906,-11.062500,14.000000
41.177183,0.250691,-0.234906,-11.062500,14.000000
41.207347,0.292472,-0.338126,-12.250000,15.000000
41.237501,0.275760,-0.361134,-11.812500,15.000000
41.267642,0.275760,-0.290634,-11.125000,15.000000
41.297782,0.275760,-0.253475,-10.187500,15.000000
41.327929,0.292472,-0.276925,-9.812500,15.000000
41.358128,0.267403,-0.320975,-10.937500,15.000000
41.388357,0.284116,-0.356079,-13.000000,15.000000
41.418581,0.275760,-0.282254,-11.625000,15.000000
41.448779,0.275760,-0.274430,-10.812500,15.000000
41.478930,0.275760,-0.274430,-10.812500,15.000000
41.509408,0.275760,-0.267350,-11.875000,16.000000
41.539580,0.300829,-0.285676,-11.687500,16.000000
41.569777,0.292472,-0.290843,-11.500000,16.000000
41.599956,0.267403,-0.203248,-11.625000,16.000000
41.630119,0.300829,-0.203248,-11.625000,16.000000
41.660278,0.275760,-0.194378,-12.312500,16.000000
41.690525,0.267403,-0.130228,-12.687500,16.000000
41.721176,0.284116,-0.064570,-13.000000,16.000000
41.751478,0.267403,-0.054623,-13.437500,16.000000
41.781659,0.275760,-0.095087,-14.812500,16.000000
41.811811,0.275760,-0.132653,-11.937500,17.000000
41.841962,0.275760,-0.132653,-11.937500,17.000000
41.872159,0.267403,-0.085789,-14.375000,17.000000
41.909520,0.284116,-0.166095,-14.187500,17.000000
41.939998,0.284116,-0.178832,-13.062500,17.000000
41.975669,0.267403,-0.151357,-16.125000,17.000000
42.006008,0.292472,-0.115081,-13.812500,17.000000
42.036152,0.275760,-0.175477,-12.000000,17.000000
42.066482,0.275760,-0.175477,-12.000000,17.000000
42.096687,0.275760,-0.194933,-12.125000,16.000000
42.126914,0.284116,-0.126925,-11.187500,16.000000
42.157133,0.334254,-0.052068,-13.500000,17.000000
42.187374,0.292472,-0.066140,-18.875000,17.000000
42.217526,0.292472,-0.147364,-18.562500,17.000000
42.247675,0.292472,-0.178055,-11.937500,17.000000
42.277801,0.292472,-0.178055,-11.937500,17.000000
42.307939,0.292472,-0.182045,-15.750000,17.000000
42.338115,0.292472,-0.202778,-16.375000,17.000000
42.368408,0.292472,-0.210123,-12.000000,16.000000
42.398597,0.284116,-0.272894,-14.500000,16.000000
42.428722,0.275760,-0.276424,-11.250000,17.000000
42.458914,0.267403,-0.250129,-10.812500,17.000000
42.489187,0.292472,-0.209213,-10.000000,17.000000
42.519332,0.275760,-0.060893,-12.312500,17.000000
42.549511,0.275760,-0.060893,-12.312500,17.000000
42.579701,0.275760,-0.024661,-14.562500,17.000000
42.609889,0.275760,-0.067023,-12.437500,18.000000
42.641552,0.267403,-0.067023,-12.437500,18.000000
42.671723,0.300829,-0.085380,-14.625000,17.000000
42.701900,0.275760,-0.113406,-15.125000,17.000000
42.732046,0.275760,-0.098813,-13.625000,24.000000
42.762212,0.275760,-0.145537,-13.687500,24.000000
42.792406,0.275760,-0.125986,-14.187500,24.000000
42.822592,0.275760,-0.125986,-14.187500,24.000000
42.852828,0.292472,-0.283324,-12.187500,24.000000
42.883046,0.267403,-0.226884,-17.125000,24.000000
42.913207,0.275760,-0.154885,-20.812500,25.000000
42.943463,0.267403,-0.182958,-25.187500,25.000000
42.973670,0.292472,-0.208360,-21.437500,25.000000
43.003889,0.284116,-0.208360,-21.437500,24.000000
43.034845,0.275760,-0.265591,-22.000000,24.000000
43.065100,0.275760,-0.305963,-22.125000,25.000000
43.095266,0.275760,-0.305963,-22.125000,25.000000
43.125477,0.284116,-0.449986,-19.125000,25.000000
43.155771,0.259047,-0.553673,-20.250000,17.000000
43.185979,0.292472,-0.479126,-26.000000,17.000000
43.216225,0.275760,-0.444013,-22.812500,17.000000
43.246368,0.275760,-0.458852,-22.562500,17.000000
43.276519,0.284116,-0.464668,-22.812500,17.000000
43.306694,0.275760,-0.480395,-17.375000,17.000000
43.336901,0.267403,-0.452772,-19.625000,17.000000
43.367111,0.267403,-0.452772,-19.625000,17.000000
43.397367,0.275760,-0.491509,-17.812500,17.000000
43.427590,0.267403,-0.505634,-15.125000,17.000000
43.457970,0.284116,-0.451828,-18.500000,16.000000
43.488242,0.267403,-0.444996,-15.250000,16.000000
43.521528,0.275760,-0.448326,-16.437500,16.000000
43.552175,0.275760,-0.450387,-15.000000,16.000000
43.582330,0.284116,-0.506474,-14.937500,16.000000
43.612540,0.275760,-0.425002,-14.562500,16.000000
43.642750,0.284116,-0.425002,-14.562500,16.000000
43.672934,0.259047,-0.373159,-15.187500,16.000000
43.705090,0.284116,-0.298661,-15.062500,16.000000
43.738937,0.267403,-0.318765,-17.312500,16.000000
43.769149,0.292472,-0.314126,-14.062500,16.000000
43.800440,0.275760,-0.268073,-14.312500,16.000000
43.830578,0.267403,-0.268073,-14.312500,16.000000
43.863696,0.292472,-0.241622,-16.437500,16.000000
43.893885,0.275760,-0.256687,-15.125000,16.000000
43.924834,0.267403,-0.221806,-15.687500,16.000000
43.955018,0.284116,-0.213073,-15.812500,16.000000
43.985743,0.284116,-0.332638,-14.500000,16.000000
44.020285,0.267403,-0.271507,-16.375000,16.000000
44.051441,0.284116,-0.271507,-16.375000,16.000000
44.082056,0.275760,-0.302755,-12.062500,17.000000
44.112267,0.284116,-0.305347,-14.000000,17.000000
44.144821,0.267403,-0.291521,-17.062500,17.000000
44.174976,0.284116,-0.368427,-15.750000,17.000000
44.205119,0.275760,-0.366674,-13.562500,17.000000
44.235263,0.267403,-0.366674,-13.562500,17.000000
44.265428,0.284116,-0.384113,-16.000000,17.000000
44.295600,0.275760,-0.411308,-14.937500,17.000000
44.325866,0.267403,-0.380744,-15.000000,17.000000
44.356123,0.292472,-0.337867,-15.625000,18.000000
44.386320,0.267403,-0.438902,-16.625000,18.000000
44.416555,0.284116,-0.455178,-15.125000,18.000000
44.446714,0.300829,-0.455178,-15.125000,18.000000
44.476889,0.275760,-0.503199,-14.687500,17.000000
44.507168,0.275760,-0.458186,-16.437500,17.000000
44.537353,0.275760,-0.464066,-17.250000,24.000000
44.567618,0.275760,-0.519803,-14.562500,24.000000
44.597764,0.275760,-0.430404,-13.375000,24.000000
44.627921,0.284116,-0.418951,-12.750000,24.000000
44.658074,0.292472,-0.360073,-12.562500,24.000000
44.689465,0.267403,-0.291576,-17.312500,24.000000
44.719656,0.267403,-0.346599,-20.125000,23.000000
44.749849,0.284116,-0.346599,-20.125000,23.000000
44.780018,0.267403,-0.354532,-21.625000,23.000000
44.810242,0.292472,-0.316051,-23.750000,23.000000
44.840403,0.292472,-0.280279,-19.187500,23.000000
44.870571,0.259047,-0.256472,-23.562500,23.000000
44.900954,0.292472,-0.256472,-23.562500,17.000000
44.931116,0.284116,-0.331005,-20.250000,17.000000
44.961296,0.267403,-0.309982,-25.687500,17.000000
44.991611,0.267403,-0.274787,-19.937500,17.000000
45.021920,0.300829,-0.283844,-18.687500,17.000000
45.052308,0.275760,-0.263502,-20.562500,17.000000
45.082518,0.267403,-0.303122,-19.250000,17.000000
45.116809,0.275760,-0.303122,-19.250000,17.000000
45.147113,0.267403,-0.348485,-16.000000,17.000000
45.177727,0.284116,-0.422826,-16.937500,17.000000
45.207924,0.275760,-0.423509,-16.375000,15.000000
45.245815,0.317541,-0.363246,-14.812500,15.000000
45.275994,0.284116,-0.472331,-13.812500,15.000000
45.306167,0.259047,-0.418839,-17.750000,16.000000
45.336377,0.259047,-0.465561,-18.125000,16.000000
45.366592,0.275760,-0.540181,-12.687500,15.000000
45.396875,0.267403,-0.540181,-12.687500,15.000000
45.427034,0.275760,-0.500211,-13.750000,15.000000
45.457167,0.275760,-0.452628,-13.750000,15.000000
45.487355,0.284116,-0.425743,-12.437500,14.000000
45.517581,0.284116,-0.531737,-12.187500,14.000000
45.547748,0.267403,-0.532523,-13.875000,14.000000
45.577926,0.275760,-0.510404,-13.812500,14.000000
45.608097,0.267403,-0.419997,-14.437500,13.000000
45.638270,0.267403,-0.436169,-13.312500,13.000000
45.668437,0.284116,-0.436169,-13.312500,13.000000
45.698587,0.267403,-0.408947,-10.875000,13.000000
45.728771,0.292472,-0.377656,-15.937500,12.000000
45.758919,0.284116,-0.395953,-15.000000,12.000000
45.789100,0.275760,-0.484804,-8.187500,11.000000
45.819487,0.267403,-0.436784,-12.562500,11.000000
45.849694,0.292472,-0.377162,-13.750000,11.000000
45.879927,0.267403,-0.356504,-11.750000,11.000000
45.910121,0.275760,-0.356504,-11.750000,10.000000
45.941210,0.284116,-0.315933,-12.250000,10.000000
45.971461,0.300829,-0.392420,-9.687500,9.000000
46.001589,0.284116,-0.434996,-9.937500,9.000000
46.031731,0.275760,-0.398373,-9.187500,9.000000
46.061871,0.259047,-0.398373,-9.187500,9.000000
46.092019,0.292472,-0.400430,-8.875000,8.000000
46.122177,0.267403,-0.286239,-12.187500,8.000000
46.152523,0.267403,-0.245693,-10.687500,8.000000
46.182796,0.275760,-0.225176,-8.500000,8.000000
46.213121,0.267403,-0.225176,-8.500000,7.000000
46.245365,0.275760,-0.219927,-8.562500,7.000000
46.279412,0.275760,-0.225641,-8.375000,7.000000
46.319293,0.275760,-0.314522,-8.312500,7.000000
46.356326,0.267403,-0.444413,-7.687500,7.000000
46.387421,0.300829,-0.386918,-8.500000,7.000000
46.417616,0.292472,-0.468068,-6.750000,7.000000
46.448035,0.292472,-0.507253,-5.187500,7.000000
46.480812,0.284116,-0.507253,-5.187500,7.000000
46.515172,0.284116,-0.472318,-8.562500,7.000000
46.545327,0.284116,-0.493025,-6.250000,7.000000
46.575574,0.284116,-0.463248,-6.312500,7.000000
46.606078,0.267403,-0.378278,-6.187500,7.000000
46.636250,0.275760,-0.378278,-6.187500,8.000000
46.666399,0.275760,-0.367027,-5.687500,8.000000
46.696546,0.267403,-0.387286,-7.187500,8.000000
46.726929,0.284116,-0.425594,-6.187500,9.000000
46.757080,0.275760,-0.382256,-5.062500,9.000000
46.788796,0.267403,-0.301185,-4.312500,9.000000
46.819006,0.300829,-0.278242,-5.187500,9.000000
46.849169,0.284116,-0.245116,-6.875000,9.000000
46.879340,0.259047,-0.245116,-6.875000,9.000000
46.909487,0.275760,-0.318827,-8.625000,10.000000
46.939631,0.275760,-0.276132,-6.812500,10.000000
46.969766,0.284116,-0.242255,-3.250000,11.000000
46.999916,0.267403,-0.305774,-7.000000,11.000000
47.032788,0.267403,-0.264321,-6.187500,11.000000
47.062936,0.309185,-0.264321,-6.187500,12.000000
47.093119,0.292472,-0.293399,-6.125000,12.000000
47.125170,0.250691,-0.198902,-7.500000,13.000000
47.155456,0.292472,-0.199958,-7.687500,13.000000
47.185671,0.284116,-0.199958,-7.687500,14.000000
47.215802,0.284116,-0.158107,-9.562500,14.000000
47.245953,0.275760,-0.174458,-12.312500,14.000000
47.276152,0.267403,-0.187351,-9.687500,14.000000
47.306341,0.275760,-0.266557,-8.937500,14.000000
47.336836,0.259047,-0.399108,-11.187500,14.000000
47.367078,0.275760,-0.399108,-11.187500,14.000000
47.397420,0.284116,-0.367802,-10.937500,15.000000
47.432196,0.284116,-0.395597,-12.125000,15.000000
47.464506,0.267403,-0.455945,-11.562500,15.000000
47.496454,0.284116,-0.460135,-10.125000,15.000000
47.526628,0.267403,-0.412560,-9.562500,15.000000
47.558017,0.259047,-0.324802,-9.000000,15.000000
47.588466,0.267403,-0.259660,-11.187500,16.000000
47.618656,0.267403,-0.231155,-13.000000,16.000000
47.648851,0.309185,-0.231155,-13.000000,16.000000
47.679039,0.284116,-0.414636,-10.875000,16.000000
47.709223,0.275760,-0.416098,-12.437500,16.000000
47.739372,0.275760,-0.348930,-12.875000,16.000000
47.769512,0.284116,-0.365203,-12.250000,16.000000
47.799735,0.275760,-0.391343,-13.875000,17.000000
47.829937,0.284116,-0.367434,-10.750000,17.000000
47.860087,0.275760,-0.367434,-10.750000,17.000000
47.890291,0.284116,-0.283017,-11.625000,17.000000
47.920461,0.275760,-0.289389,-11.375000,17.000000
47.950627,0.292472,-0.261861,-13.687500,17.000000
47.980841,0.284116,-0.236000,-15.000000,17.000000
48.011014,0.267403,-0.253503,-16.187500,17.000000
48.041143,0.284116,-0.267439,-13.500000,17.000000
48.071309,0.284116,-0.254365,-13.687500,16.000000
48.101441,0.275760,-0.308171,-14.875000,16.000000
48.131591,0.275760,-0.308171,-14.875000,15.000000
48.162179,0.309185,-0.260782,-13.750000,15.000000
48.192364,0.284116,-0.193169,-14.125000,14.000000
48.222556,0.275760,-0.291798,-16.250000,14.000000
48.252823,0.267403,-0.332530,-15.375000,14.000000
48.282997,0.284116,-0.286630,-12.000000,16.000000
48.313153,0.284116,-0.362099,-12.312500,16.000000
48.343310,0.259047,-0.362099,-12.312500,17.000000
48.373541,0.300829,-0.307678,-12.437500,17.000000
48.404335,0.267403,-0.158553,-16.375000,19.000000
48.434519,0.275760,-0.230034,-14.937500,19.000000
48.464698,0.284116,-0.269983,-12.625000,16.000000
48.494934,0.267403,-0.252862,-13.250000,16.000000
48.525147,0.275760,-0.212638,-12.562500,16.000000
48.555349,0.267403,-0.139141,-13.000000,16.000000
48.585619,0.284116,-0.139141,-13.000000,18.000000
48.616011,0.267403,-0.242909,-13.812500,18.000000
48.646168,0.292472,-0.302561,-14.437500,24.000000
48.676320,0.292472,-0.356538,-14.187500,24.000000
48.706569,0.292472,-0.334038,-12.562500,24.000000
48.736804,0.284116,-0.298457,-11.750000,25.000000
48.767109,0.275760,-0.266261,-18.500000,25.000000
48.797266,0.275760,-0.317033,-18.562500,25.000000
48.827407,0.275760,-0.317033,-18.562500,25.000000
48.857569,0.275760,-0.379147,-18.500000,24.000000
48.887722,0.275760,-0.331665,-24.062500,24.000000
48.917870,0.275760,-0.353386,-24.000000,24.000000
48.948018,0.275760,-0.367332,-21.812500,24.000000
48.978231,0.275760,-0.333341,-24.312500,24.000000
49.008421,0.275760,-0.241703,-22.562500,24.000000
49.038625,0.275760,-0.323349,-21.437500,17.000000
49.068824,0.275760,-0.360129,-23.250000,17.000000
49.098948,0.292472,-0.360129,-23.250000,17.000000
49.129107,0.259047,-0.494243,-21.000000,17.000000
49.159341,0.275760,-0.394909,-24.062500,17.000000
49.189513,0.275760,-0.362100,-22.812500,17.000000
49.219668,0.275760,-0.372364,-18.937500,17.000000
49.249827,0.284116,-0.375944,-15.750000,16.000000
49.281758,0.275760,-0.408672,-16.312500,16.000000
49.311906,0.284116,-0.447800,-15.312500,16.000000
49.342066,0.275760,-0.447800,-15.312500,16.000000
49.372249,0.300829,-0.462278,-15.125000,16.000000
49.403116,0.275760,-0.429719,-17.500000,16.000000
49.433913,0.275760,-0.412623,-16.875000,16.000000
49.464124,0.275760,-0.367665,-15.375000,16.000000
49.495319,0.275760,-0.360277,-12.937500,16.000000
49.526756,0.267403,-0.364056,-12.687500,16.000000
49.558475,0.267403,-0.364056,-12.687500,16.000000
49.592824,0.275760,-0.339889,-13.875000,16.000000
49.623066,0.275760,-0.286629,-16.437500,16.000000
49.653312,0.275760,-0.276486,-15.500000,16.000000
49.683628,0.275760,-0.292992,-16.000000,16.000000
49.715389,0.284116,-0.303171,-14.687500,16.000000
49.746994,0.275760,-0.280039,-15.312500,16.000000
49.777377,0.284116,-0.280039,-15.312500,16.000000
49.807535,0.284116,-0.183959,-15.125000,16.000000
49.837702,0.284116,-0.216876,-14.937500,16.000000
49.867867,0.284116,-0.280907,-14.812500,16.000000
49.898145,0.267403,-0.163817,-15.312500,16.000000
49.928375,0.267403,-0.181528,-14.187500,16.000000
49.958531,0.267403,-0.106234,-14.562500,16.000000
49.988694,0.275760,-0.106234,-14.562500,16.000000
50.018951,0.267403,-0.109446,-16.375000,16.000000
50.050345,0.284116,-0.129475,-12.625000,16.000000
50.081037,0.267403,-0.137135,-14.250000,15.000000
50.111157,0.267403,-0.249655,-14.125000,15.000000
50.141293,0.292472,-0.225906,-15.250000,15.000000
50.171430,0.267403,-0.224393,-16.625000,16.000000
50.201570,0.275760,-0.224393,-16.625000,16.000000
50.231729,0.267403,-0.184023,-13.000000,16.000000
50.261878,0.275760,-0.168420,-13.187500,17.000000
50.292015,0.292472,-0.201864,-13.187500,16.000000
50.322147,0.267403,-0.220712,-11.812500,16.000000
50.352433,0.292472,-0.294842,-13.250000,17.000000
50.382721,0.267403,-0.183085,-16.250000,17.000000
50.412935,0.275760,-0.149498,-14.687500,17.000000
50.443107,0.275760,-0.149498,-14.687500,17.000000
50.473271,0.284116,-0.122910,-16.812500,17.000000
50.503439,0.292472,-0.155927,-15.750000,17.000000
50.533586,0.292472,-0.143948,-12.687500,18.000000
50.563720,0.292472,-0.058912,-16.500000,18.000000
50.593871,0.292472,-0.075186,-14.437500,18.000000
50.624036,0.292472,-0.079449,-14.687500,18.000000
50.654241,0.317541,-0.079449,-14.687500,18.000000
50.684383,0.300829,-0.069989,-13.687500,18.000000
50.714548,0.275760,-0.054770,-13.375000,18.000000
50.745796,0.275760,-0.142783,-15.250000,18.000000
50.776001,0.275760,-0.081638,-15.687500,18.000000
50.806147,0.275760,-0.081638,-15.687500,17.000000
50.836838,0.284116,-0.153777,-12.687500,17.000000
50.866979,0.275760,-0.139149,-12.500000,17.000000
50.897125,0.259047,-0.136376,-13.875000,17.000000
50.927406,0.292472,-0.131014,-13.437500,17.000000
50.957665,0.259047,-0.120453,-15.062500,18.000000
50.987869,0.275760,-0.158460,-15.312500,18.000000
51.018084,0.275760,-0.175729,-14.062500,17.000000
51.048321,0.275760,-0.199917,-13.062500,17.000000
51.078530,0.267403,-0.199917,-13.062500,22.000000
51.108789,0.275760,-0.190412,-12.312500,22.000000
51.138924,0.250691,-0.271229,-14.062500,23.000000
51.169132,0.292472,-0.238770,-16.625000,23.000000
51.199286,0.275760,-0.242692,-15.875000,23.000000
51.229430,0.267403,-0.247192,-13.500000,24.000000
51.259543,0.284116,-0.235093,-17.625000,24.000000
